Outcome 2 Result 2b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
Notes
48474 patients in Cohort 1 and 137931 patients in Cohort 2 were excluded because they met the index event more than 20 years ago.
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
3750,0.9279414757772018,0.9266411184190426,0.9292196737242101,0.9207362286875234,0.9201406412006502,0.9213275667525651
3751,0.9279210090382841,0.9266200491992643,0.9291997955695565,0.920718151730884,0.9201223102470678,0.9213097411917252
3752,0.9278595627415523,0.9265567945147697,0.9291401159473558,0.9206774436115007,0.9200810300615689,0.9212695992787123
3753,0.9278390661641428,0.9265356948797719,0.9291202085168411,0.9206548045218174,0.9200580727414149,0.9212472751588955
3754,0.9278390661641428,0.9265356948797719,0.9291202085168411,0.9206275993484987,0.9200304848349037,0.9212204487954422
3755,0.9278185292096688,0.926514552733785,0.9291002627827805,0.9206185213446999,0.9200212790359924,0.9212114972762895
3756,0.9278185292096688,0.926514552733785,0.9291002627827805,0.9205912622008717,0.9199936359617102,0.921184618124757
3757,0.9277362374932929,0.9264298346351175,0.9290203414096478,0.9205730733706861,0.9199751908643135,0.9211666829324395
3758,0.9277156485843396,0.926408638937387,0.929000345275683,0.9205594198782591,0.9199613449077864,0.9211532199288366
3759,0.9276950445855701,0.9263874275462863,0.9289803346387895,0.9205138667981257,0.9199151495738992,0.9211083025093497
3760,0.9276950445855701,0.9263874275462863,0.9289803346387895,0.9204956282368444,0.9198966538218311,0.921090318497984
3761,0.9276743933446508,0.9263661663615343,0.9289602792388141,0.9204682314464482,0.9198688703467984,0.921063304419784
3762,0.9276537172487819,0.926344879126762,0.9289402001453367,0.9204453785681662,0.9198456947975345,0.9210407708967071
3763,0.9276537172487819,0.926344879126762,0.9289402001453367,0.9204179268971515,0.9198178553561389,0.9210137030100971
3764,0.9276537172487819,0.926344879126762,0.9289402001453367,0.9204087679174485,0.9198085669368595,0.9210046721390398
3765,0.9276329907989026,0.9263235387932872,0.9289200733645109,0.9203858525677988,0.9197853276037479,0.9209820774407422
3766,0.9276329907989026,0.9263235387932872,0.9289200733645109,0.9203537440577859,0.9197527650558371,0.9209504182978837
3767,0.9276122281642555,0.926302160389865,0.9288999122306596,0.920335378030975,0.9197341392171121,0.9209323094094753
3768,0.9275914404039496,0.9262807556485562,0.9288797271492121,0.920326181942104,0.9197248128893404,0.9209232422186279
3769,0.9275914404039496,0.9262807556485562,0.9288797271492121,0.9203169756422049,0.9197154760851055,0.9209141650789026
3770,0.9275706087600303,0.9262593046669985,0.9288595004737867,0.9202893314394616,0.9196874398206017,0.9208869088985975
3771,0.9275706087600303,0.9262593046669985,0.9288595004737867,0.9202754965936544,0.9196734086784799,0.9208732683261311
3772,0.9275497433768627,0.9262378182073705,0.928839241748629,0.9202754965936544,0.9196734086784799,0.9208732683261311
3773,0.9275288592019767,0.9262163121305363,0.9288189650341281,0.9202662572972712,0.9196640380896275,0.9208641589682675
3774,0.9275079604398846,0.9261947908983357,0.9287986742848511,0.9202570089013821,0.9196546581676746,0.9208550407415964
3775,0.9275079604398846,0.9261947908983357,0.9287986742848511,0.9202384889374282,0.9196358745707559,0.9208367816897068
3776,0.9274870140089795,0.9261732194045307,0.9287783383856841,0.9202199490115904,0.9196170705560878,0.920818503126119
3777,0.9274660476908759,0.9261516271316903,0.9287579834661115,0.9201967480447188,0.9195935388958587,0.9207956294371151
3778,0.9274450657202472,0.9261300185743121,0.9287376135084413,0.9201781689085029,0.9195746948116833,0.9207773125115503
3779,0.9274240661716077,0.9261083916890877,0.9287172267016224,0.92016422068627,0.9195605475568354,0.920763561264942
3780,0.9274240661716077,0.9261083916890877,0.9287172267016224,0.9201223425864967,0.9195180718129767,0.9207222746313587
3781,0.9274030356705503,0.9260867322810892,0.9286968104681799,0.9200990501190237,0.9194944468155298,0.9206993112553333
3782,0.927360931703253,0.9260433688525367,0.9286559366378346,0.9200897200469755,0.9194849834047861,0.9206901131425055
3783,0.9273398625011253,0.9260216693583316,0.9286354830503448,0.9200710400134756,0.9194660362081345,0.9206716975071555
3784,0.9273187798870561,0.9259999559594773,0.928615016530024,0.9200616915506196,0.9194565539646554,0.9206624814399378
3785,0.9272976780829856,0.9259782225231552,0.9285945316433636,0.9200476553076319,0.9194423167142255,0.9206486441227236
3786,0.9272765609013929,0.9259564730964163,0.9285740319750161,0.9200382887145504,0.9194328158898519,0.9206394103703349
3787,0.927234296700806,0.9259129435695456,0.9285330036145819,0.920005475573429,0.9193995323131849,0.9206070627897995
3788,0.927213150142316,0.9258911639584627,0.9285124753552779,0.919977321908102,0.9193709749099115,0.9205793086774602
3789,0.9271919828254008,0.9258693626459836,0.9284919272539537,0.9199726231118305,0.9193662086610455,0.9205746766342584
3790,0.9271919828254008,0.9258693626459836,0.9284919272539537,0.9199585110099899,0.9193518937885704,0.9205607651993382
3791,0.9271919828254008,0.9258693626459836,0.9284919272539537,0.9199349653162038,0.9193280095573361,0.920537554529466
3792,0.9271495318956187,0.9258256375716848,0.9284507207332547,0.9199349653162038,0.9193280095573361,0.920537554529466
3793,0.9271495318956187,0.9258256375716848,0.9284507207332547,0.9199160966938572,0.9193088693092102,0.9205189547121332
3794,0.9271495318956187,0.9258256375716848,0.9284507207332547,0.9199066540059697,0.9192992906112648,0.9205096466214518
3795,0.9271495318956187,0.9258256375716848,0.9284507207332547,0.9198924741815804,0.9192849063682818,0.9204956690913422
3796,0.9271495318956187,0.9258256375716848,0.9284507207332547,0.9198735446001542,0.9192657036621859,0.9204770097950798
3797,0.9271495318956187,0.9258256375716848,0.9284507207332547,0.9198498563000596,0.9192416733671512,0.9204536599331393
3798,0.9271068690237285,0.9257816888246644,0.9284093136652136,0.919816657627224,0.9192079952184424,0.9204209357480293
3799,0.9271068690237285,0.9257816888246644,0.9284093136652136,0.9198024151577644,0.9191935469578612,0.9204068969281092
3800,0.9271068690237285,0.9257816888246644,0.9284093136652136,0.9197929118395136,0.9191839062409949,0.9203975295781907
3801,0.9270854992360404,0.9257596742396403,0.9283885735864128,0.9197596194396316,0.9191501323014403,0.9203647137038515
3802,0.9270427231783093,0.925715607360739,0.9283470581392341,0.9197310519275356,0.9191211514490261,0.9203365552267303
3803,0.9270427231783093,0.925715607360739,0.9283470581392341,0.91971198233839,0.9191018057414289,0.9203177588787831
3804,0.927021298076662,0.9256935350684242,0.9283262650724041,0.9197024366085117,0.9190921216792177,0.9203083500391883
3805,0.927021298076662,0.9256935350684242,0.9283262650724041,0.9196881049236303,0.9190775821715849,0.9202942240099179
3806,0.9269783804239728,0.9256493198909552,0.9282846145436993,0.9196546344217957,0.9190436261628732,0.9202612339508447
3807,0.9269783804239728,0.9256493198909552,0.9282846145436993,0.9196307031554501,0.9190193476582749,0.9202376462998272
3808,0.9269783804239728,0.9256493198909552,0.9282846145436993,0.9196019585578066,0.9189901858548607,0.9202093145538316
3809,0.9269783804239728,0.9256493198909552,0.9282846145436993,0.9195875693925544,0.9189755877020039,0.9201951321942726
3810,0.9269783804239728,0.9256493198909552,0.9282846145436993,0.9195875693925544,0.9189755877020039,0.9201951321942726
3811,0.9269783804239728,0.9256493198909552,0.9282846145436993,0.9195731426036504,0.9189609508834767,0.9201809132400545
3812,0.9269567976910177,0.9256270812103572,0.9282636723511969,0.9195635157328146,0.918951183767943,0.9201714251477978
3813,0.9269567976910177,0.9256270812103572,0.9282636723511969,0.9195490630195645,0.9189365203833081,0.9201571809029254
3814,0.9269567976910177,0.9256270812103572,0.9282636723511969,0.9195249528064255,0.9189120585598465,0.9201334186222107
3815,0.9269135244172353,0.9255824903788078,0.9282216856586331,0.9195056476280167,0.9188924717440358,0.9201143921344466
3816,0.9268918751465487,0.9255601820764464,0.9282006799248206,0.9195008165916355,0.9188875701787039,0.9201096308888227
3817,0.9268702025905458,0.9255378493915373,0.928179651971702,0.9194572764142808,0.9188433938208204,0.9200667202303209
3818,0.9268702025905458,0.9255378493915373,0.928179651971702,0.9194330578636045,0.9188188212634917,0.9200428519780457
3819,0.9268702025905458,0.9255378493915373,0.928179651971702,0.9194088170924332,0.9187942260436253,0.9200189619416782
3820,0.9268267375525565,0.9254930576711431,0.9281374823796712,0.9193894065635343,0.9187745315803382,0.9199998323712787
3821,0.9268049876936516,0.9254706439278431,0.9281163807719864,0.9193554085295136,0.9187400361192327,0.9199663265495815
3822,0.9268049876936516,0.9254706439278431,0.9281163807719864,0.9193311061169032,0.9187153781283651,0.9199423759868413
3823,0.9268049876936516,0.9254706439278431,0.9281163807719864,0.9193165086938558,0.9187005669874031,0.919927990039981
3824,0.9268049876936516,0.9254706439278431,0.9281163807719864,0.919277535819908,0.9186610232040134,0.9198895820848783
3825,0.9267613363660487,0.9254256564125747,0.9280740341233347,0.9192629044767594,0.9186461774233993,0.9198751629283076
3826,0.9267613363660487,0.9254256564125747,0.9280740341233347,0.9192482596919693,0.918631317879185,0.9198607306479812
3827,0.9267613363660487,0.9254256564125747,0.9280740341233347,0.9192140603774832,0.9185966169319564,0.9198270276978896
3828,0.9267394653759049,0.9254031150298389,0.9280528177055474,0.9191798334117514,0.9185618879486102,0.9197932974763665
3829,0.9267175835411524,0.9253805624891628,0.9280315907479014,0.9191553691817991,0.9185370649151845,0.9197691882802753
3830,0.9266956815373809,0.925357988879643,0.9280103444954695,0.9191504720345094,0.9185320959053046,0.9197643622403625
3831,0.9266956815373809,0.925357988879643,0.9280103444954695,0.9191210543556805,0.9185022461969858,0.9197353720489394
3832,0.9266517945500234,0.9253127545675771,0.927967773006183,0.9190965138343268,0.9184773451274278,0.919711188284021
3833,0.9266298359766938,0.9252901219395315,0.927946472563619,0.9190621291943757,0.9184424552660292,0.9196773035511417
3834,0.9265419266878887,0.9251995154278649,0.9278611967778359,0.9190473799920321,0.9184274892890852,0.9196627688425856
3835,0.9265199326715412,0.9251768469840619,0.9278398612567421,0.919017859478742,0.9183975348098727,0.9196336777282313
3836,0.9265199326715412,0.9251768469840619,0.9278398612567421,0.9190030886256784,0.9183825467793356,0.9196191217666405
3837,0.9264979025711363,0.9251541405558151,0.9278184914973011,0.9189833737695728,0.9183625418686748,0.9195996939109385
3838,0.9264758478232825,0.9251314083002754,0.927797098236494,0.9189636362601352,0.9183425137702531,0.9195802439295443
3839,0.9264758478232825,0.9251314083002754,0.927797098236494,0.9189537575862702,0.9183324895585117,0.919570509259999
3840,0.9264537567899302,0.9251086378450881,0.9277756705492218,0.918938927299802,0.9183174406647118,0.9195558952767147
3841,0.9264316504701234,0.9250858515149925,0.9277542281473551,0.9189191370829923,0.9182973586040979,0.9195363938268255
3842,0.9263874029883106,0.9250402429441071,0.9277113095403946,0.9188894260030156,0.9182672092615304,0.9195071163877153
3843,0.9263431333045208,0.9249946122784118,0.9276683686294891,0.918849779609169,0.9182269780875886,0.9194680486059718
3844,0.9263431333045208,0.9249946122784118,0.9276683686294891,0.9188398572004101,0.9182169092510574,0.9194582710800095
3845,0.9263431333045208,0.9249946122784118,0.9276683686294891,0.9188199848069327,0.9181967432813172,0.9194386891637177
3846,0.9263431333045208,0.9249946122784118,0.9276683686294891,0.9187901449156805,0.9181664623622801,0.9194092856431308
3847,0.9263431333045208,0.9249946122784118,0.9276683686294891,0.9187553007775597,0.9181311031866829,0.9193749511025848
3848,0.9263431333045208,0.9249946122784118,0.9276683686294891,0.9187503186977561,0.9181260474364678,0.9193700419148644
3849,0.9262986382215055,0.9249487434778061,0.9276252146864896,0.9187253896436165,0.9181007496079356,0.9193454777380785
3850,0.9262986382215055,0.9249487434778061,0.9276252146864896,0.9187104181551524,0.9180855565432595,0.9193307254836159
3851,0.9262986382215055,0.9249487434778061,0.9276252146864896,0.9186954311987597,0.9180703476276699,0.9193159581393374
3852,0.9262986382215055,0.9249487434778061,0.9276252146864896,0.918685428689886,0.9180601968539386,0.9193061023268929
3853,0.9262763086253283,0.9249257223925246,0.9276035601565124,0.9186654037225028,0.9180398748665176,0.9192863712364459
3854,0.9262316160336601,0.9248796458651826,0.9275602186282805,0.9186453611704828,0.9180195349145226,0.9192666229364214
3855,0.9262316160336601,0.9248796458651826,0.9275602186282805,0.9186253010025326,0.9179991769658163,0.9192468573963579
3856,0.9262316160336601,0.9248796458651826,0.9275602186282805,0.9185901690490429,0.9179635234582779,0.9192122414736599
3857,0.9262092232764603,0.924856558769049,0.9275385037055132,0.9185750994062543,0.917948230039635,0.9191973932363443
3858,0.9262092232764603,0.924856558769049,0.9275385037055132,0.918560015575924,0.9179329220892881,0.9191825311512568
3859,0.9262092232764603,0.924856558769049,0.9275385037055132,0.9185499478408174,0.9179227046288533,0.9191726115543303
3860,0.9261867735291871,0.9248334114440916,0.9275167349374491,0.9185348314095193,0.917907363231128,0.9191577177039173
3861,0.9261867735291871,0.9248334114440916,0.9275167349374491,0.9185096153632398,0.9178817717664768,0.9191328730940014
3862,0.9261867735291871,0.9248334114440916,0.9275167349374491,0.9184591355980561,0.9178305404477497,0.9190831369088565
3863,0.9261867735291871,0.9248334114440916,0.9275167349374491,0.9184439789231204,0.9178151581098024,0.9190682035022799
3864,0.9261642555555544,0.9248101919317145,0.9274949017889685,0.9184035264096515,0.917774103202955,0.9190283469882939
3865,0.9261417249827659,0.9247869594131715,0.9274730564369237,0.9183883415009234,0.9177586920952245,0.9190133858769516
3866,0.9261191680699844,0.9247636992690442,0.9274511859934031,0.9183579333047265,0.917727830596765,0.9189834261681935
3867,0.9261191680699844,0.9247636992690442,0.9274511859934031,0.9183325652821271,0.9177020842442342,0.9189584324557009
3868,0.9260965682220612,0.9247403938415125,0.9274292748948745,0.9183224085898717,0.9176917759998378,0.9189484257048298
3869,0.926051334306599,0.9246937477821046,0.9273854194355303,0.9183071612410281,0.9176763010212204,0.9189334035657649
3870,0.926051334306599,0.9246937477821046,0.9273854194355303,0.918276640867864,0.917645324873018,0.9189033341209639
3871,0.9260286908037914,0.9246703971106891,0.9273634662260567,0.9182511848026397,0.9176194885845065,0.9188782542347668
3872,0.9260060323416107,0.9246470309248171,0.9273414985965283,0.9182257006194703,0.9175936235682415,0.9188531468325611
3873,0.9259833455681511,0.9246236350166783,0.9273195040259141,0.9182001866958323,0.9175677281522503,0.918828010340643
3874,0.9259606343117589,0.924600213460406,0.9272974861039487,0.9181899689746595,0.9175573575323965,0.9188179438900322
3875,0.9259379046580133,0.9245767727325663,0.9272754505366536,0.9181644003443593,0.9175314060866393,0.9187927539975753
3876,0.9259151565766284,0.924553312801275,0.9272533972952907,0.9181439299347378,0.917510629131532,0.918772586867522
3877,0.9259151565766284,0.924553312801275,0.9272533972952907,0.9181388079071684,0.9175054303571988,0.9187675407688217
3878,0.9259151565766284,0.924553312801275,0.9272533972952907,0.9180977959948355,0.9174638037417626,0.9187271370069655
3879,0.9259151565766284,0.924553312801275,0.9272533972952907,0.9180721351791435,0.9174377581968837,0.9187018568180189
3880,0.925869498885039,0.9245062222519639,0.9272091381749276,0.9180464403212049,0.9174116778196095,0.9186765433667898
3881,0.9258009667237597,0.9244355409612989,0.9271427037212612,0.9180310078568354,0.9173960136887072,0.9186613400967965
3882,0.9258009667237597,0.9244355409612989,0.9271427037212612,0.9180207104882084,0.9173855616485087,0.9186511957487193
3883,0.9257323261657152,0.9243647480109228,0.927076164042301,0.9179897871645146,0.9173541735969533,0.9186207321906112
3884,0.9257323261657152,0.9243647480109228,0.927076164042301,0.917953677922389,0.9173175216563112,0.9185851598508327
3885,0.925640642266916,0.9242701895424206,0.9269872858972601,0.9179227041677973,0.9172860824274893,0.9185546465982125
3886,0.9255947469032411,0.9242228559388902,0.9269427943403226,0.9178916969320254,0.9172546090593839,0.9185241005139207
3887,0.9255947469032411,0.9242228559388902,0.9269427943403226,0.9178813486603573,0.9172441051074177,0.9185139062583639
3888,0.9255717581853877,0.9241991460814312,0.9269205094869848,0.9178761697951797,0.9172388482719197,0.918508804529748
3889,0.9255487506098037,0.9241754165676754,0.9268982065515269,0.9178502529500692,0.9172125410373082,0.9184832738984038
3890,0.9255257264363017,0.9241516698033687,0.9268758876521086,0.9178191251372407,0.9171809442507967,0.918452610041718
3891,0.9255257264363017,0.9241516698033687,0.9268758876521086,0.9177827822391023,0.9171440538565359,0.9184168087810225
3892,0.9255257264363017,0.9241516698033687,0.9268758876521086,0.9177671926892539,0.9171282293900127,0.9184014516333812
3893,0.9255257264363017,0.9241516698033687,0.9268758876521086,0.9177567892886704,0.9171176691107509,0.9183912034317241
3894,0.9255257264363017,0.9241516698033687,0.9268758876521086,0.9177359559194483,0.9170965212898012,0.9183706811458008
3895,0.9255026217948703,0.9241278377979284,0.9268534929182679,0.9177255278720218,0.9170859357285921,0.9183604089242334
3896,0.9254794969479914,0.9241039847035428,0.9268310788369836,0.9177150907519825,0.9170753408564616,0.9183501278652979
3897,0.9254332114017575,0.9240562416140663,0.9267862158407612,0.9177098672017647,0.9170700382916197,0.9183449824824337
3898,0.9254332114017575,0.9240562416140663,0.9267862158407612,0.9176628174894114,0.91702227675826,0.9182986369565505
3899,0.9253868667483588,0.9240084372906874,0.9267412958034738,0.9176471215547917,0.9170063433488592,0.9182831759491772
3900,0.9253868667483588,0.9240084372906874,0.9267412958034738,0.9176156970771394,0.9169744432000514,0.918252222038219
3901,0.9253868667483588,0.9240084372906874,0.9267412958034738,0.9175894805344549,0.9169478296457454,0.9182263982453481
3902,0.9253868667483588,0.9240084372906874,0.9267412958034738,0.9175789827598737,0.9169371727956293,0.9182160578380721
3903,0.9253636076404641,0.9239844433672579,0.9267187538383923,0.9175527162360664,0.9169105080861737,0.9181901852228728
3904,0.9253636076404641,0.9239844433672579,0.9267187538383923,0.917521168953405,0.9168784824849132,0.9181591111197971
3905,0.9253636076404641,0.9239844433672579,0.9267187538383923,0.9174896012290743,0.9168464361966715,0.9181280168169775
3906,0.9253170086069448,0.923936370750537,0.9266735929276821,0.9174527426264824,0.9168090188432246,0.918091710960009
3907,0.9252470589779722,0.9238642106662044,0.9266058005645318,0.9174053061674174,0.9167608633163208,0.918044985838658
3908,0.9252237200853535,0.923840134367349,0.9265831813319241,0.9173630945905364,0.9167180118823309,0.9180034072384271
3909,0.9251769998732657,0.9237919378853711,0.9265379018557579,0.9173419688744665,0.9166965658794893,0.9179825983641526
3910,0.9251769998732657,0.9237919378853711,0.9265379018557579,0.9173049667033241,0.9166590026262071,0.9179461512387528
3911,0.9251769998732657,0.9237919378853711,0.9265379018557579,0.917289095368349,0.9166428905788381,0.9179305180258598
3912,0.9251301839133491,0.9237436411724157,0.9264925309846945,0.9172732109326938,0.9166267651218826,0.9179148720171765
3913,0.9250833240838482,0.923695299477701,0.9264471173253309,0.9172573128234166,0.9166106256646134,0.9178992126573178
3914,0.9250833240838482,0.923695299477701,0.9264471173253309,0.917214879621334,0.9165675481607621,0.9178574168181127
3915,0.9250833240838482,0.923695299477701,0.9264471173253309,0.9171989485607921,0.9165513750891903,0.9178417251613049
3916,0.9250363488477705,0.9236468366204948,0.9264015938474589,0.9171883186836579,0.9165405836409533,0.9178312551140887
3917,0.9250363488477705,0.9236468366204948,0.9264015938474589,0.9171617225681936,0.9165135831237159,0.9178050590412361
3918,0.9250363488477705,0.9236468366204948,0.9264015938474589,0.9171404276443487,0.9164919643156852,0.91778408450947
3919,0.9250363488477705,0.9236468366204948,0.9264015938474589,0.9171084603934728,0.9164595107959078,0.9177525982834477
3920,0.9250363488477705,0.9236468366204948,0.9264015938474589,0.9170818016587453,0.9164324465385932,0.9177263406972448
3921,0.9250127828439265,0.9236225223613355,0.926378758037007,0.9170657895683677,0.91641619074263,0.9177105696829009
3922,0.9250127828439265,0.9236225223613355,0.926378758037007,0.9170390711841295,0.916389065420556,0.9176842538439921
3923,0.9249891705201791,0.9235981592037978,0.9263558784094487,0.9170069722754749,0.9163564774050791,0.9176526387608839
3924,0.9249419084722768,0.923549394381471,0.9263100828294288,0.9169855551355341,0.9163347338598928,0.9176315445009052
3925,0.9249419084722768,0.923549394381471,0.9263100828294288,0.9169694808299043,0.9163184145104247,0.9176157125919941
3926,0.9249419084722768,0.923549394381471,0.9263100828294288,0.9169641179334875,0.916312969805392,0.9176104306201699
3927,0.9249182235929246,0.9235249552658165,0.9262871339496032,0.9169533823458123,0.9163020703280642,0.9175998571505777
3928,0.9248945174666269,0.9235004939623032,0.9262641647363796,0.9169265190018645,0.9162747966952142,0.9175733996592208
3929,0.9248470662947069,0.9234515312379918,0.9262181885544949,0.9169157603629471,0.9162638736036378,0.917562803694052
3930,0.92482332670165,0.9234270356266154,0.9261951866920979,0.9169103752619588,0.9162584061122379,0.9175575000918991
3931,0.9247995755247359,0.92340252812331,0.9261721735452613,0.916899595690183,0.9162474615000884,0.9175468837739829
3932,0.9247758011455601,0.9233779963503066,0.9261491382324826,0.916894201211182,0.916241984370807,0.9175415710503205
3933,0.9247520016808259,0.9233534383014633,0.9261260789896664,0.9168618116603583,0.9162090984473529,0.9175096724962524
3934,0.9247520016808259,0.9233534383014633,0.9261260789896664,0.9168185920029787,0.9161652165481612,0.9174671079071205
3935,0.9247520016808259,0.9233534383014633,0.9261260789896664,0.9167969626739375,0.9161432557617242,0.9174458064441763
3936,0.9247281445010702,0.9233288192102218,0.9261029652611682,0.9167861356847598,0.9161322627258395,0.9174351437019145
3937,0.9246803771502508,0.9232795259287377,0.9260566868594836,0.9167698788819855,0.9161157564267607,0.9174191336902093
3938,0.9246803771502508,0.9232795259287377,0.9260566868594836,0.9167481860911743,0.916093730600087,0.9173977703233498
3939,0.9246803771502508,0.9232795259287377,0.9260566868594836,0.9167373310267173,0.9160827088145943,0.9173870801713085
3940,0.9246564526902981,0.9232548365126602,0.9260335088065892,0.9166993054321301,0.9160440990283586,0.9173496324293393
3941,0.9246325133646619,0.9232301317133305,0.9260103163906896,0.9166993054321301,0.9160440990283586,0.9173496324293393
3942,0.9246085448727279,0.9232053962915044,0.9259870962219791,0.9166829797256011,0.9160275222148688,0.9173335551033942
3943,0.9245845533694501,0.9231806368067917,0.9259638540627385,0.9166720852498378,0.9160164600566523,0.9173228264888758
3944,0.9245605413046956,0.9231558558704781,0.9259405922061962,0.9166557246752834,0.9159998474516167,0.9173067152063907
3945,0.9245605413046956,0.9231558558704781,0.9259405922061962,0.9166284315578549,0.9159721337144903,0.9172798381371333
3946,0.9245365036440518,0.9231310481175328,0.925917305938745,0.9165956515116667,0.9159388484206625,0.9172475578459737
3947,0.9244883958022563,0.9230813993417877,0.9258707016117904,0.9165519074983273,0.9158944302285345,0.9172044806808266
3948,0.9244643255982421,0.9230565582948441,0.925847383530673,0.9165354893888403,0.9158777590518308,0.917188312886216
3949,0.9244402434807675,0.9230317050144955,0.9258240538470015,0.9165190554807263,0.915861071684163,0.9171721296801728
3950,0.9243920252331408,0.922981942281352,0.9257773425640174,0.9165135709224121,0.9158555024548176,0.917166728871328
3951,0.9243679016384426,0.9229570461888417,0.9257539726998167,0.9164916089013868,0.9158332011164994,0.9171451024730797
3952,0.9243437641854019,0.9229321357912845,0.9257305894111806,0.9164641300359045,0.9158052975399802,0.9171180436930009
3953,0.9243437641854019,0.9229321357912845,0.9257305894111806,0.9164531281976303,0.9157941255752999,0.9171072101276899
3954,0.9242954261666183,0.922882249128857,0.9256837623954038,0.9164311062796388,0.9157717629708538,0.9170855251835558
3955,0.9242712413472627,0.9228572896466888,0.925660333409121,0.9164035586920354,0.9157437891563365,0.9170583991771539
3956,0.9242712413472627,0.9228572896466888,0.925660333409121,0.9163814960830362,0.915721385005029,0.9170366743864806
3957,0.9242712413472627,0.9228572896466888,0.925660333409121,0.9163759727512732,0.915715776074266,0.9170312357199375
3958,0.9242469873522663,0.9228322569016315,0.9256368392134215,0.9163483311015173,0.9156877058183188,0.9170040179994255
3959,0.9242227129730853,0.922807202899288,0.9256133254811368,0.9163317291847282,0.9156708463462155,0.9169876708266039
3960,0.9242227129730853,0.922807202899288,0.9256133254811368,0.9163261903621532,0.9156652215421003,0.9169822170467549
3961,0.9241983990008397,0.922782107163822,0.9255897742326471,0.9162873857659863,0.915625814373788,0.9169440084416914
3962,0.9241740639015984,0.9227569893804622,0.925566202751115,0.9162596408367565,0.9155976385334585,0.9169166897160347
3963,0.9241497057122016,0.9227318474568088,0.9255426091987681,0.916237420940528,0.9155750733673192,0.9168948113165186
3964,0.9241497057122016,0.9227318474568088,0.9255426091987681,0.91622073548272,0.9155581284325659,0.9168783824988597
3965,0.9241497057122016,0.9227318474568088,0.9255426091987681,0.9161817682120285,0.9155185550481403,0.9168400147137307
3966,0.9241497057122016,0.9227318474568088,0.9255426091987681,0.9161483380383478,0.9154846048862132,0.9168070988406528
3967,0.9241497057122016,0.9227318474568088,0.9255426091987681,0.9161371846759819,0.9154732779757886,0.9167961171275535
3968,0.9241252307603823,0.9227065815190855,0.9255189059201466,0.9161260211204504,0.9154619405968639,0.9167851254930114
3969,0.9240517572572868,0.9226307347344099,0.9254477477534241,0.91609809147089,0.9154335759445249,0.9167576260842895
3970,0.9240272407478491,0.9226054264179778,0.9254240037155262,0.9160813164971402,0.9154165395704205,0.9167411096484401
3971,0.9240027007988202,0.9225800935917758,0.9254002372767501,0.9160645215330457,0.9153994826802171,0.9167245737410856
3972,0.9239781386706195,0.9225547376002796,0.9253764496159579,0.9160589180407641,0.9153937917390765,0.9167190567393663
3973,0.9239781386706195,0.9225547376002796,0.9253764496159579,0.9160420919193767,0.9153767028463761,0.9167024905088238
3974,0.9239535431975,0.9225293465369098,0.9253526302861281,0.9160308637117384,0.915365299175597,0.9166914358402963
3975,0.9239535431975,0.9225293465369098,0.9253526302861281,0.9160027677081161,0.9153367639198252,0.9166637742708508
3976,0.9239535431975,0.9225293465369098,0.9253526302861281,0.9159746456548526,0.9153082020973019,0.9166360871619051
3977,0.9239288853676266,0.9225038894606674,0.9253287521469935,0.9159464971567922,0.9152796133005457,0.9166083741304666
3978,0.9239041978890586,0.9224784012546079,0.9253048457964914,0.9159183202565199,0.9152509955097533,0.9165806332806942
3979,0.9238794912652352,0.9224528931220567,0.9252809210590611,0.9158901126373121,0.9152223463342755,0.9165528623688246
3980,0.9238794912652352,0.9224528931220567,0.9252809210590611,0.9158618745794159,0.9151936660636885,0.9165250616658935
3981,0.9238794912652352,0.9224528931220567,0.9252809210590611,0.9158562213553296,0.9151879242554121,0.9165194960525773
3982,0.9237804635047704,0.9223506508725307,0.9251850290499987,0.9158109558869697,0.9151419493028328,0.9164749322701572
3983,0.9237309150997329,0.9222994958974198,0.92513704786894,0.9157883015980702,0.9151189398886871,0.9164526292021329
3984,0.9237061209480498,0.9222738978753295,0.9251130378977844,0.9157656224838596,0.9150959050582237,0.9164303018919396
3985,0.9236813028142761,0.9222482747701013,0.9250890050131118,0.9157485913210832,0.9150786065425093,0.9164135351404413
3986,0.9236316238327871,0.9221969844913073,0.9250408978450635,0.9157258606985167,0.9150555189104662,0.9163911575979666
3987,0.9236316238327871,0.9221969844913073,0.9250408978450635,0.9156974207706723,0.9150266321560675,0.9163631595773489
3988,0.9235818886745388,0.9221456362833261,0.9249927362020791,0.9156803397316536,0.9150092826276768,0.9163463440708485
3989,0.9235818886745388,0.9221456362833261,0.9249927362020791,0.915657547581269,0.9149861321130734,0.9163239063371277
3990,0.9235569949549971,0.922119935044511,0.9249686302055085,0.9156347352727747,0.9149629610004599,0.9163014488792893
3991,0.9235569949549971,0.922119935044511,0.9249686302055085,0.9156004781897075,0.914928164860295,0.9162677249117017
3992,0.9235320474402772,0.9220941769238455,0.9249444734084845,0.9155890434035695,0.9149165499854943,0.9162564682283392
